;descricao;discente;faltas_unidade;id_curso;id_turma;media_final;nota;numero_total_faltas;reposicao;unidade
585;APROVADO POR NOTA;f380da65a5783f0c58f9e48599e0a184;0.0;2000013.0;1239541;5.7;6.5;14.0;f;1.0
586;APROVADO POR NOTA;f380da65a5783f0c58f9e48599e0a184;0.0;2000013.0;1239541;5.7;6.0;14.0;f;2.0
587;APROVADO POR NOTA;f380da65a5783f0c58f9e48599e0a184;0.0;2000013.0;1239541;5.7;4.5;14.0;f;3.0
588;EXCLUIDA;35e2507cc2ed396f7078879369b27286;;92127264.0;1239541;;;;;
589;APROVADO POR NOTA;83729736aa539851727de8ecb2c3529a;0.0;92127264.0;1239541;5.7;5.0;16.0;f;1.0
590;APROVADO POR NOTA;83729736aa539851727de8ecb2c3529a;0.0;92127264.0;1239541;5.7;2.0;16.0;t;2.0
591;APROVADO POR NOTA;83729736aa539851727de8ecb2c3529a;0.0;92127264.0;1239541;5.7;8.5;16.0;f;3.0
592;CANCELADO;b62c9aa529d23faf40ce26f99b3de7e3;;92127264.0;1239541;;;;;
593;EXCLUIDA;4786ee006b177a4effef45521b7bd94f;;92127264.0;1239541;;;;;
594;EXCLUIDA;a682f2beb315b67438ce66dcadd140e8;;92127264.0;1239541;;;;;
595;EXCLUIDA;30327d430572d0c720dcd1682a39c361;;92127264.0;1239541;;;;;
596;APROVADO POR NOTA;3797d070ee3c0d06f8ca9e32d970dc0e;0.0;92127264.0;1239541;6.3;6.5;16.0;f;3.0
597;APROVADO POR NOTA;3797d070ee3c0d06f8ca9e32d970dc0e;0.0;92127264.0;1239541;6.3;7.5;16.0;f;1.0
598;APROVADO POR NOTA;3797d070ee3c0d06f8ca9e32d970dc0e;0.0;92127264.0;1239541;6.3;5.0;16.0;f;2.0
599;EXCLUIDA;480a730ca3e8657e4d203f06d6baaae1;;92127264.0;1239541;;;;;
600;REPROVADO;35e2507cc2ed396f7078879369b27286;0.0;92127264.0;1239541;2.5;4.5;6.0;f;3.0
601;REPROVADO;35e2507cc2ed396f7078879369b27286;0.0;92127264.0;1239541;2.5;2.0;6.0;f;2.0
602;REPROVADO;35e2507cc2ed396f7078879369b27286;0.0;92127264.0;1239541;2.5;1.0;6.0;f;1.0
603;REPROVADO;c64950466f754a7a5656d1968f33c8fc;0.0;92127264.0;1239541;4.2;5.0;8.0;f;2.0
604;REPROVADO;c64950466f754a7a5656d1968f33c8fc;0.0;92127264.0;1239541;4.2;4.0;8.0;f;3.0
605;REPROVADO;c64950466f754a7a5656d1968f33c8fc;0.0;92127264.0;1239541;4.2;3.5;8.0;f;1.0
606;EXCLUIDA;3797d070ee3c0d06f8ca9e32d970dc0e;;92127264.0;1239541;;;;;
607;REPROVADO;30327d430572d0c720dcd1682a39c361;0.0;92127264.0;1239541;0.8;0.0;20.0;f;1.0
608;REPROVADO;30327d430572d0c720dcd1682a39c361;0.0;92127264.0;1239541;0.8;2.5;20.0;f;2.0
609;REPROVADO;30327d430572d0c720dcd1682a39c361;0.0;92127264.0;1239541;0.8;0.0;20.0;f;3.0
610;EXCLUIDA;5bf0f8963be465bd3f9d1aa78ca9ce1e;;92127264.0;1239541;;;;;
611;APROVADO POR NOTA;5a5d94d46b85d1bec85b6a0b0a0b826b;0.0;92127264.0;1239541;5.2;4.0;15.0;f;1.0
612;APROVADO POR NOTA;5a5d94d46b85d1bec85b6a0b0a0b826b;0.0;92127264.0;1239541;5.2;5.0;15.0;f;2.0
613;APROVADO POR NOTA;5a5d94d46b85d1bec85b6a0b0a0b826b;0.0;92127264.0;1239541;5.2;1.5;15.0;t;3.0
614;CANCELADO;5bf0f8963be465bd3f9d1aa78ca9ce1e;;92127264.0;1239541;;;;;
615;EXCLUIDA;beed682bd05cbf0d48966972e0478621;;92127264.0;1239541;;;;;
616;EXCLUIDA;5a5d94d46b85d1bec85b6a0b0a0b826b;;92127264.0;1239541;;;;;
617;CANCELADO;beed682bd05cbf0d48966972e0478621;;92127264.0;1239541;;;;;
618;EXCLUIDA;27a9c6b2119adf77210b723e9cbda680;;2000013.0;1239541;;;;;
619;REPROVADO;dfc0b8035c1c5931710e65e92d91aa30;0.0;92127264.0;1239541;2.0;2.0;24.0;f;2.0
620;REPROVADO;dfc0b8035c1c5931710e65e92d91aa30;0.0;92127264.0;1239541;2.0;0.0;24.0;f;3.0
621;REPROVADO;dfc0b8035c1c5931710e65e92d91aa30;0.0;92127264.0;1239541;2.0;4.0;24.0;f;1.0
622;EXCLUIDA;dfc0b8035c1c5931710e65e92d91aa30;;92127264.0;1239541;;;;;
623;EXCLUIDA;fa1619c9583ee340b04ee8175182fc0f;;92127264.0;1239541;;;;;
624;APROVADO POR NOTA;fa1619c9583ee340b04ee8175182fc0f;0.0;92127264.0;1239541;5.0;6.0;6.0;f;1.0
625;APROVADO POR NOTA;fa1619c9583ee340b04ee8175182fc0f;0.0;92127264.0;1239541;5.0;4.0;6.0;f;2.0
626;APROVADO POR NOTA;fa1619c9583ee340b04ee8175182fc0f;0.0;92127264.0;1239541;5.0;5.0;6.0;f;3.0
627;REPROVADO;27a9c6b2119adf77210b723e9cbda680;0.0;2000013.0;1239541;1.5;0.0;16.0;f;3.0
628;REPROVADO;27a9c6b2119adf77210b723e9cbda680;0.0;2000013.0;1239541;1.5;1.5;16.0;f;1.0
629;REPROVADO;27a9c6b2119adf77210b723e9cbda680;0.0;2000013.0;1239541;1.5;3.0;16.0;f;2.0
630;APROVADO POR NOTA;480a730ca3e8657e4d203f06d6baaae1;0.0;92127264.0;1239541;5.8;4.0;2.0;f;1.0
631;APROVADO POR NOTA;480a730ca3e8657e4d203f06d6baaae1;0.0;92127264.0;1239541;5.8;4.0;2.0;t;2.0
632;APROVADO POR NOTA;480a730ca3e8657e4d203f06d6baaae1;0.0;92127264.0;1239541;5.8;6.5;2.0;f;3.0
633;EXCLUIDA;f380da65a5783f0c58f9e48599e0a184;;2000013.0;1239541;;;;;
634;EXCLUIDA;643c9220efb15461041ff2d9323d6794;;92127264.0;1239541;;;;;
635;REPROVADO POR MÉDIA E POR FALTAS;643c9220efb15461041ff2d9323d6794;0.0;92127264.0;1239541;0.0;0.0;42.0;f;1.0
636;REPROVADO POR MÉDIA E POR FALTAS;643c9220efb15461041ff2d9323d6794;0.0;92127264.0;1239541;0.0;0.0;42.0;f;2.0
637;REPROVADO POR MÉDIA E POR FALTAS;643c9220efb15461041ff2d9323d6794;0.0;92127264.0;1239541;0.0;0.0;42.0;f;3.0
638;REPROVADO;f70b08f89d9e930b8da3d111c60ec6cf;0.0;2000013.0;1239541;1.0;0.0;18.0;f;1.0
639;REPROVADO;f70b08f89d9e930b8da3d111c60ec6cf;0.0;2000013.0;1239541;1.0;3.0;18.0;f;2.0
640;REPROVADO;f70b08f89d9e930b8da3d111c60ec6cf;0.0;2000013.0;1239541;1.0;0.0;18.0;f;3.0
641;EXCLUIDA;f70b08f89d9e930b8da3d111c60ec6cf;;2000013.0;1239541;;;;;
642;CANCELADO;adbe26ddc8bc24ae4ea69b38868715eb;;92127264.0;1239541;;;;;
643;REPROVADO;d4e047d2df4d181e5395b78df93f9811;0.0;92127264.0;1239541;2.0;1.0;16.0;f;1.0
644;REPROVADO;d4e047d2df4d181e5395b78df93f9811;0.0;92127264.0;1239541;2.0;3.5;16.0;f;2.0
645;REPROVADO;d4e047d2df4d181e5395b78df93f9811;0.0;92127264.0;1239541;2.0;1.5;16.0;f;3.0
646;EXCLUIDA;2849447e693afb0816767beb8dc0a942;;92127264.0;1239541;;;;;
647;EXCLUIDA;263337877cb5bbfb246858ae2ca2108e;;92127264.0;1239541;;;;;
648;EXCLUIDA;83729736aa539851727de8ecb2c3529a;;92127264.0;1239541;;;;;
649;REPROVADO;263337877cb5bbfb246858ae2ca2108e;0.0;92127264.0;1239541;0.0;0.0;20.0;f;1.0
650;REPROVADO;263337877cb5bbfb246858ae2ca2108e;0.0;92127264.0;1239541;0.0;0.0;20.0;f;2.0
651;REPROVADO;263337877cb5bbfb246858ae2ca2108e;0.0;92127264.0;1239541;0.0;0.0;20.0;f;3.0
652;EXCLUIDA;b62c9aa529d23faf40ce26f99b3de7e3;;92127264.0;1239541;;;;;
653;EXCLUIDA;adbe26ddc8bc24ae4ea69b38868715eb;;92127264.0;1239541;;;;;
654;EXCLUIDA;b9cc628293a174538ea7495da29d59df;;92127264.0;1239541;;;;;
655;APROVADO POR NOTA;4786ee006b177a4effef45521b7bd94f;0.0;92127264.0;1239541;5.0;4.0;6.0;f;3.0
656;APROVADO POR NOTA;4786ee006b177a4effef45521b7bd94f;0.0;92127264.0;1239541;5.0;7.0;6.0;f;1.0
657;APROVADO POR NOTA;4786ee006b177a4effef45521b7bd94f;0.0;92127264.0;1239541;5.0;4.0;6.0;f;2.0
658;APROVADO POR NOTA;2849447e693afb0816767beb8dc0a942;0.0;92127264.0;1239541;5.0;4.0;16.0;f;1.0
659;APROVADO POR NOTA;2849447e693afb0816767beb8dc0a942;0.0;92127264.0;1239541;5.0;4.5;16.0;f;2.0
660;APROVADO POR NOTA;2849447e693afb0816767beb8dc0a942;0.0;92127264.0;1239541;5.0;6.5;16.0;f;3.0
661;EXCLUIDA;abaac7a4a42d03417f81b1455442607a;;92127264.0;1239541;;;;;
662;CANCELADO;b9cc628293a174538ea7495da29d59df;0.0;92127264.0;1239541;1.2;3.70000005;4.0;f;1.0
663;CANCELADO;b9cc628293a174538ea7495da29d59df;0.0;92127264.0;1239541;1.2;0.0;4.0;f;2.0
664;CANCELADO;b9cc628293a174538ea7495da29d59df;0.0;92127264.0;1239541;1.2;0.0;4.0;f;3.0
665;EXCLUIDA;a0a89fb407d12afefeb585fbd0232e80;;92127264.0;1239541;;;;;
666;APROVADO;738ebc6d7bd6c58acd2364c0c262e500;0.0;92127264.0;1239541;7.3;8.30000019;0.0;f;1.0
667;APROVADO;738ebc6d7bd6c58acd2364c0c262e500;0.0;92127264.0;1239541;7.3;8.5;0.0;f;2.0
668;APROVADO;738ebc6d7bd6c58acd2364c0c262e500;0.0;92127264.0;1239541;7.3;5.0;0.0;f;3.0
669;APROVADO POR NOTA;81b3bf9f2b3b99b358a853e77c69d338;0.0;92127264.0;1239541;5.7;4.5;16.0;f;2.0
670;APROVADO POR NOTA;81b3bf9f2b3b99b358a853e77c69d338;0.0;92127264.0;1239541;5.7;5.5;16.0;f;3.0
671;APROVADO POR NOTA;81b3bf9f2b3b99b358a853e77c69d338;0.0;92127264.0;1239541;5.7;7.0;16.0;f;1.0
672;EXCLUIDA;8686cb9f0defc9fec6c7bf5fed40bda4;;92127264.0;1239541;;;;;
673;APROVADO POR NOTA;a7aeb59e1b92828f2ec3bd5cb467ff1f;0.0;92127264.0;1239541;5.7;0.0;2.0;t;1.0
674;APROVADO POR NOTA;a7aeb59e1b92828f2ec3bd5cb467ff1f;0.0;92127264.0;1239541;5.7;6.5;2.0;f;2.0
675;APROVADO POR NOTA;a7aeb59e1b92828f2ec3bd5cb467ff1f;0.0;92127264.0;1239541;5.7;6.0;2.0;f;3.0
676;APROVADO POR NOTA;16bcf9f32c941fa63a6b0ae2cb03fdcf;0.0;92127264.0;1239541;6.3;4.0;2.0;f;1.0
677;APROVADO POR NOTA;16bcf9f32c941fa63a6b0ae2cb03fdcf;0.0;92127264.0;1239541;6.3;8.0;2.0;f;2.0
678;APROVADO POR NOTA;16bcf9f32c941fa63a6b0ae2cb03fdcf;0.0;92127264.0;1239541;6.3;7.0;2.0;f;3.0
679;APROVADO POR NOTA;a0a89fb407d12afefeb585fbd0232e80;0.0;92127264.0;1239541;5.5;6.0;0.0;f;3.0
680;APROVADO POR NOTA;a0a89fb407d12afefeb585fbd0232e80;0.0;92127264.0;1239541;5.5;4.0;0.0;t;1.0
681;APROVADO POR NOTA;a0a89fb407d12afefeb585fbd0232e80;0.0;92127264.0;1239541;5.5;4.5;0.0;f;2.0
682;APROVADO;d74b3e9757144bbf51198784155a6ade;0.0;92127264.0;1239541;8.7;6.0;8.0;f;3.0
683;APROVADO;d74b3e9757144bbf51198784155a6ade;0.0;92127264.0;1239541;8.7;10.0;8.0;f;1.0
684;APROVADO;d74b3e9757144bbf51198784155a6ade;0.0;92127264.0;1239541;8.7;10.0;8.0;f;2.0
685;APROVADO POR NOTA;09c576ebed33d3a813eabe6d34f29efc;0.0;92127264.0;1239541;6.0;5.0;2.0;f;1.0
686;APROVADO POR NOTA;09c576ebed33d3a813eabe6d34f29efc;0.0;92127264.0;1239541;6.0;6.0;2.0;f;2.0
687;APROVADO POR NOTA;09c576ebed33d3a813eabe6d34f29efc;0.0;92127264.0;1239541;6.0;7.0;2.0;f;3.0
688;DESISTENCIA;52e567da9dc48df1c9c4cca1d3857a71;;92127264.0;1239541;;;;;
689;EXCLUIDA;a0a597672742f11324d64601528a0257;;92127264.0;1239541;;;;;
690;EXCLUIDA;4ca2aab5bc166799ef07328772683e6d;;92127264.0;1239541;;;;;
691;EXCLUIDA;52e567da9dc48df1c9c4cca1d3857a71;;92127264.0;1239541;;;;;
692;APROVADO POR NOTA;4ca2aab5bc166799ef07328772683e6d;0.0;92127264.0;1239541;5.8;5.5;0.0;f;1.0
693;APROVADO POR NOTA;4ca2aab5bc166799ef07328772683e6d;0.0;92127264.0;1239541;5.8;5.0;0.0;f;2.0
694;APROVADO POR NOTA;4ca2aab5bc166799ef07328772683e6d;0.0;92127264.0;1239541;5.8;7.0;0.0;f;3.0
695;EXCLUIDA;e5f2810aa63e3d1d0472a76623334c72;;92127264.0;1239541;;;;;
696;REPROVADO;e5f2810aa63e3d1d0472a76623334c72;0.0;92127264.0;1239541;0.8;0.5;10.0;f;1.0
697;REPROVADO;e5f2810aa63e3d1d0472a76623334c72;0.0;92127264.0;1239541;0.8;2.0;10.0;f;2.0
698;REPROVADO;e5f2810aa63e3d1d0472a76623334c72;0.0;92127264.0;1239541;0.8;0.0;10.0;f;3.0
699;EXCLUIDA;a7aeb59e1b92828f2ec3bd5cb467ff1f;;92127264.0;1239541;;;;;
700;EXCLUIDA;738ebc6d7bd6c58acd2364c0c262e500;;92127264.0;1239541;;;;;
701;EXCLUIDA;cb5af6571a4fea0ecf8163f351e66725;;92127264.0;1239541;;;;;
702;REPROVADO POR MÉDIA E POR FALTAS;cb5af6571a4fea0ecf8163f351e66725;0.0;92127264.0;1239541;2.0;6.0;38.0;f;1.0
703;REPROVADO POR MÉDIA E POR FALTAS;cb5af6571a4fea0ecf8163f351e66725;0.0;92127264.0;1239541;2.0;0.0;38.0;f;2.0
704;REPROVADO POR MÉDIA E POR FALTAS;cb5af6571a4fea0ecf8163f351e66725;0.0;92127264.0;1239541;2.0;0.0;38.0;f;3.0
705;REPROVADO POR MÉDIA E POR FALTAS;e6710381d0f7c28d221ffe4471686649;0.0;92127264.0;1239541;0.0;0.0;38.0;f;1.0
706;REPROVADO POR MÉDIA E POR FALTAS;e6710381d0f7c28d221ffe4471686649;0.0;92127264.0;1239541;0.0;0.0;38.0;f;2.0
707;REPROVADO POR MÉDIA E POR FALTAS;e6710381d0f7c28d221ffe4471686649;0.0;92127264.0;1239541;0.0;0.0;38.0;f;3.0
708;EXCLUIDA;e6710381d0f7c28d221ffe4471686649;;92127264.0;1239541;;;;;
709;EXCLUIDA;006cb1efc267fad604fd1bfc5004faf3;;2000013.0;1239541;;;;;
710;APROVADO POR NOTA;006cb1efc267fad604fd1bfc5004faf3;0.0;2000013.0;1239541;5.8;5.5;18.0;f;1.0
711;APROVADO POR NOTA;006cb1efc267fad604fd1bfc5004faf3;0.0;2000013.0;1239541;5.8;1.0;18.0;t;2.0
712;APROVADO POR NOTA;006cb1efc267fad604fd1bfc5004faf3;0.0;2000013.0;1239541;5.8;6.0;18.0;f;3.0
713;APROVADO;a0a597672742f11324d64601528a0257;0.0;92127264.0;1239541;8.3;10.0;6.0;f;2.0
714;APROVADO;a0a597672742f11324d64601528a0257;0.0;92127264.0;1239541;8.3;7.0;6.0;f;3.0
715;APROVADO;a0a597672742f11324d64601528a0257;0.0;92127264.0;1239541;8.3;8.0;6.0;f;1.0
716;EXCLUIDA;52575c6e0954fa8ff0b0eccdd54e56fc;;92127264.0;1239541;;;;;
717;CANCELADO;52575c6e0954fa8ff0b0eccdd54e56fc;0.0;92127264.0;1239541;0.2;0.5;12.0;f;1.0
718;CANCELADO;52575c6e0954fa8ff0b0eccdd54e56fc;0.0;92127264.0;1239541;0.2;0.0;12.0;f;3.0
719;CANCELADO;52575c6e0954fa8ff0b0eccdd54e56fc;0.0;92127264.0;1239541;0.2;0.0;12.0;f;2.0
720;EXCLUIDA;97f43e2dc31d79073af85501a0e41c46;;92127264.0;1239541;;;;;
721;REPROVADO;8686cb9f0defc9fec6c7bf5fed40bda4;0.0;92127264.0;1239541;1.2;1.0;12.0;f;1.0
722;REPROVADO;8686cb9f0defc9fec6c7bf5fed40bda4;0.0;92127264.0;1239541;1.2;0.0;12.0;f;2.0
723;REPROVADO;8686cb9f0defc9fec6c7bf5fed40bda4;0.0;92127264.0;1239541;1.2;2.5;12.0;f;3.0
724;REPROVADO POR MÉDIA E POR FALTAS;1769378784613a7f89344897979d8d68;0.0;92127264.0;1239541;0.0;0.0;32.0;f;1.0
725;REPROVADO POR MÉDIA E POR FALTAS;1769378784613a7f89344897979d8d68;0.0;92127264.0;1239541;0.0;0.0;32.0;f;2.0
726;REPROVADO POR MÉDIA E POR FALTAS;1769378784613a7f89344897979d8d68;0.0;92127264.0;1239541;0.0;0.0;32.0;f;3.0
727;EXCLUIDA;16bcf9f32c941fa63a6b0ae2cb03fdcf;;92127264.0;1239541;;;;;
728;EXCLUIDA;d74b3e9757144bbf51198784155a6ade;;92127264.0;1239541;;;;;
729;EXCLUIDA;1769378784613a7f89344897979d8d68;;92127264.0;1239541;;;;;
730;REPROVADO;97f43e2dc31d79073af85501a0e41c46;0.0;92127264.0;1239541;0.0;0.0;18.0;f;1.0
731;REPROVADO;97f43e2dc31d79073af85501a0e41c46;0.0;92127264.0;1239541;0.0;0.0;18.0;f;2.0
732;REPROVADO;97f43e2dc31d79073af85501a0e41c46;0.0;92127264.0;1239541;0.0;0.0;18.0;f;3.0
733;EXCLUIDA;81b3bf9f2b3b99b358a853e77c69d338;;92127264.0;1239541;;;;;
734;EXCLUIDA;43698cea59f51d934a0f0e61b9d2112c;;92127264.0;1239541;;;;;
735;APROVADO POR NOTA;43698cea59f51d934a0f0e61b9d2112c;0.0;92127264.0;1239541;5.8;4.5;4.0;f;1.0
736;APROVADO POR NOTA;43698cea59f51d934a0f0e61b9d2112c;0.0;92127264.0;1239541;5.8;6.0;4.0;f;2.0
737;APROVADO POR NOTA;43698cea59f51d934a0f0e61b9d2112c;0.0;92127264.0;1239541;5.8;7.0;4.0;f;3.0
738;EXCLUIDA;09c576ebed33d3a813eabe6d34f29efc;;92127264.0;1239541;;;;;
739;APROVADO POR NOTA;b9cc628293a174538ea7495da29d59df;0.0;92127264.0;57564855;6.7;8.0;1.0;f;1.0
740;APROVADO POR NOTA;b9cc628293a174538ea7495da29d59df;0.0;92127264.0;57564855;6.7;7.5;1.0;f;2.0
741;APROVADO POR NOTA;b9cc628293a174538ea7495da29d59df;0.0;92127264.0;57564855;6.7;4.5;1.0;f;3.0
742;REPROVADO POR MÉDIA E POR FALTAS;f250d74dc7561f1f4f5e39242df98be1;0.0;92127264.0;57564855;0.0;0.0;30.0;f;3.0
743;REPROVADO POR MÉDIA E POR FALTAS;f250d74dc7561f1f4f5e39242df98be1;0.0;92127264.0;57564855;0.0;0.0;30.0;f;1.0
744;REPROVADO POR MÉDIA E POR FALTAS;f250d74dc7561f1f4f5e39242df98be1;0.0;92127264.0;57564855;0.0;0.0;30.0;f;2.0
745;REPROVADO;8e0fe67e7758328f385c2a251f5b3c34;0.0;92127264.0;57564855;0.0;0.0;26.0;f;1.0
746;REPROVADO;8e0fe67e7758328f385c2a251f5b3c34;0.0;92127264.0;57564855;0.0;0.0;26.0;f;2.0
747;REPROVADO;8e0fe67e7758328f385c2a251f5b3c34;0.0;92127264.0;57564855;0.0;0.0;26.0;f;3.0
748;DESISTENCIA;dfc0b8035c1c5931710e65e92d91aa30;;92127264.0;57564855;;;;;
749;REPROVADO POR MÉDIA E POR FALTAS;b48992acc8eac3465362de43c402f802;0.0;92127264.0;57564855;0.0;0.0;51.0;f;1.0
750;REPROVADO POR MÉDIA E POR FALTAS;b48992acc8eac3465362de43c402f802;0.0;92127264.0;57564855;0.0;0.0;51.0;f;2.0
751;REPROVADO POR MÉDIA E POR FALTAS;b48992acc8eac3465362de43c402f802;0.0;92127264.0;57564855;0.0;0.0;51.0;f;3.0
752;APROVADO POR NOTA;27a9c6b2119adf77210b723e9cbda680;0.0;2000013.0;57564855;5.8;7.0;13.0;f;1.0
753;APROVADO POR NOTA;27a9c6b2119adf77210b723e9cbda680;0.0;2000013.0;57564855;5.8;4.0;13.0;f;2.0
754;APROVADO POR NOTA;27a9c6b2119adf77210b723e9cbda680;0.0;2000013.0;57564855;5.8;3.0;13.0;t;3.0
755;CANCELADO;d22a5d36f46120a9dab4b739e4848b17;0.0;92127264.0;57564855;0.7;2.0;42.0;f;1.0
756;CANCELADO;d22a5d36f46120a9dab4b739e4848b17;0.0;92127264.0;57564855;0.7;0.0;42.0;f;2.0
757;CANCELADO;d22a5d36f46120a9dab4b739e4848b17;0.0;92127264.0;57564855;0.7;0.0;42.0;f;3.0
758;APROVADO POR NOTA;53371d0f50d2b2cef3d7c227d2f19bad;0.0;2000013.0;57564855;6.2;6.5;2.0;f;1.0
759;APROVADO POR NOTA;53371d0f50d2b2cef3d7c227d2f19bad;0.0;2000013.0;57564855;6.2;5.0;2.0;f;2.0
760;APROVADO POR NOTA;53371d0f50d2b2cef3d7c227d2f19bad;0.0;2000013.0;57564855;6.2;7.0;2.0;f;3.0
761;CANCELADO;643c9220efb15461041ff2d9323d6794;0.0;92127264.0;57564855;0.0;0.0;54.0;f;1.0
762;CANCELADO;643c9220efb15461041ff2d9323d6794;0.0;92127264.0;57564855;0.0;0.0;54.0;f;2.0
763;CANCELADO;643c9220efb15461041ff2d9323d6794;0.0;92127264.0;57564855;0.0;0.0;54.0;f;3.0
764;APROVADO POR NOTA;f70b08f89d9e930b8da3d111c60ec6cf;0.0;2000013.0;57564855;5.7;2.0;14.0;t;3.0
765;APROVADO POR NOTA;f70b08f89d9e930b8da3d111c60ec6cf;0.0;2000013.0;57564855;5.7;4.5;14.0;f;1.0
766;APROVADO POR NOTA;f70b08f89d9e930b8da3d111c60ec6cf;0.0;2000013.0;57564855;5.7;6.5;14.0;f;2.0
767;REPROVADO POR MÉDIA E POR FALTAS;adbe26ddc8bc24ae4ea69b38868715eb;0.0;92127264.0;57564855;0.0;0.0;61.0;f;3.0
768;REPROVADO POR MÉDIA E POR FALTAS;adbe26ddc8bc24ae4ea69b38868715eb;0.0;92127264.0;57564855;0.0;0.0;61.0;f;1.0
769;REPROVADO POR MÉDIA E POR FALTAS;adbe26ddc8bc24ae4ea69b38868715eb;0.0;92127264.0;57564855;0.0;0.0;61.0;f;2.0
770;REPROVADO;511d0df6f55de7f9c4818636b1535e02;0.0;92127264.0;57564855;1.0;3.0;14.0;f;1.0
771;REPROVADO;511d0df6f55de7f9c4818636b1535e02;0.0;92127264.0;57564855;1.0;0.0;14.0;f;2.0
772;REPROVADO;511d0df6f55de7f9c4818636b1535e02;0.0;92127264.0;57564855;1.0;0.0;14.0;f;3.0
773;REPROVADO POR MÉDIA E POR FALTAS;b62c9aa529d23faf40ce26f99b3de7e3;0.0;92127264.0;57564855;0.8;2.5;39.0;f;1.0
774;REPROVADO POR MÉDIA E POR FALTAS;b62c9aa529d23faf40ce26f99b3de7e3;0.0;92127264.0;57564855;0.8;0.0;39.0;f;2.0
775;REPROVADO POR MÉDIA E POR FALTAS;b62c9aa529d23faf40ce26f99b3de7e3;0.0;92127264.0;57564855;0.8;0.0;39.0;f;3.0
776;TRANCADO;a8293007099ed594f8198548de44d95d;;92127264.0;57564855;;;;;
777;CANCELADO;5b3d2761e4cc4619686d665c914585fd;0.0;92127264.0;57564855;0.0;0.0;34.0;f;1.0
778;CANCELADO;5b3d2761e4cc4619686d665c914585fd;0.0;92127264.0;57564855;0.0;0.0;34.0;f;2.0
779;CANCELADO;5b3d2761e4cc4619686d665c914585fd;0.0;92127264.0;57564855;0.0;0.0;34.0;f;3.0
780;APROVADO POR NOTA;685d382aceefa5031509c9bb87e613dd;0.0;92127264.0;57564855;5.1;4.80000019;16.0;f;1.0
781;APROVADO POR NOTA;685d382aceefa5031509c9bb87e613dd;0.0;92127264.0;57564855;5.1;4.0;16.0;t;2.0
782;APROVADO POR NOTA;685d382aceefa5031509c9bb87e613dd;0.0;92127264.0;57564855;5.1;5.5;16.0;f;3.0
783;CANCELADO;851fe8913fe7e4e3bb131ee4a393bcb6;0.0;92127264.0;57564855;0.2;0.5;9.0;f;1.0
784;CANCELADO;851fe8913fe7e4e3bb131ee4a393bcb6;0.0;92127264.0;57564855;0.2;0.0;9.0;f;2.0
785;CANCELADO;851fe8913fe7e4e3bb131ee4a393bcb6;0.0;92127264.0;57564855;0.2;0.0;9.0;f;3.0
786;CANCELADO;a116b57e0577eceea56d80579d6976fb;;92127264.0;57564855;;;;;
787;REPROVADO;520429428d98dac9b5c94168677d77bd;0.0;92127264.0;57564855;0.3;0.0;13.0;f;2.0
788;REPROVADO;520429428d98dac9b5c94168677d77bd;0.0;92127264.0;57564855;0.3;0.0;13.0;f;3.0
789;REPROVADO;520429428d98dac9b5c94168677d77bd;0.0;92127264.0;57564855;0.3;1.0;13.0;f;1.0
790;CANCELADO;ef47e9a2a9fb4aa81943443816b13c3d;0.0;92127264.0;57564855;1.0;1.0;25.0;f;1.0
791;CANCELADO;ef47e9a2a9fb4aa81943443816b13c3d;0.0;92127264.0;57564855;1.0;0.0;25.0;f;2.0
792;CANCELADO;ef47e9a2a9fb4aa81943443816b13c3d;0.0;92127264.0;57564855;1.0;2.0;25.0;f;3.0
793;REPROVADO POR MÉDIA E POR FALTAS;dc71ff037f1e98823ef208155af16c47;0.0;92127264.0;57564855;0.0;0.0;31.0;f;1.0
794;REPROVADO POR MÉDIA E POR FALTAS;dc71ff037f1e98823ef208155af16c47;0.0;92127264.0;57564855;0.0;0.0;31.0;f;2.0
795;REPROVADO POR MÉDIA E POR FALTAS;dc71ff037f1e98823ef208155af16c47;0.0;92127264.0;57564855;0.0;0.0;31.0;f;3.0
796;REPROVADO POR MÉDIA E POR FALTAS;97f43e2dc31d79073af85501a0e41c46;0.0;92127264.0;57564855;0.8;2.5;33.0;f;1.0
797;REPROVADO POR MÉDIA E POR FALTAS;97f43e2dc31d79073af85501a0e41c46;0.0;92127264.0;57564855;0.8;0.0;33.0;f;2.0
798;REPROVADO POR MÉDIA E POR FALTAS;97f43e2dc31d79073af85501a0e41c46;0.0;92127264.0;57564855;0.8;0.0;33.0;f;3.0
799;REPROVADO;52e567da9dc48df1c9c4cca1d3857a71;0.0;92127264.0;57564855;0.0;0.0;19.0;f;1.0
800;REPROVADO;52e567da9dc48df1c9c4cca1d3857a71;0.0;92127264.0;57564855;0.0;0.0;19.0;f;2.0
801;REPROVADO;52e567da9dc48df1c9c4cca1d3857a71;0.0;92127264.0;57564855;0.0;0.0;19.0;f;3.0
802;REPROVADO POR MÉDIA E POR FALTAS;a6828dd2dd4b8ff21c763f6d1f6f5e04;0.0;92127264.0;57564855;0.0;0.0;44.0;f;1.0
803;REPROVADO POR MÉDIA E POR FALTAS;a6828dd2dd4b8ff21c763f6d1f6f5e04;0.0;92127264.0;57564855;0.0;0.0;44.0;f;2.0
